affected_downstream_layers,closure_dependency,company_id,confidence,current_period_end,current_publish_date,current_ttm_impact,downstream_layer_count,evidence_types_needed,exact_information_needed,existing_local_evidence_summary,fact_count,first_batch_score,fiscal_quarter,fiscal_year,lifecycle_impact,preferred_source_type,priority,quarter_position_latest8q,research_request,research_task_id,score_impact,status,structural_warning,ticker,valuation_impact,why_needed
Latest8Q closure,TOTAL_DEBT,2203,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-11,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0329,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TALK,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2205,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-14,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0330,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TAOX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2231,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-14,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0333,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TELO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2231,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-10,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0334,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TELO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2231,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-03-17,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0335,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TELO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2238,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-10-14,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0336,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TGL,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2257,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-08-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0337,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TLRY,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2257,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-11-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q2,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q2,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0338,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TLRY,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2259,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-13,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0339,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TMC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2259,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-03-31,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0340,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TMC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2282,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-14,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0341,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TRAW,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2282,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-13,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0342,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TRAW,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2282,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-04-30,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0343,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TRAW,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2293,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0344,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TRON,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2343,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2026-05-08,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0348,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,UI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2343,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-06,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q2,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q2,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0349,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,UI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2372,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-10-29,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0352,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,UTHR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2372,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-25,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0353,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,UTHR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2372,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0354,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,UTHR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,MISSING_QUARTER_EXISTENCE,2385,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-01-31,2026-03-20,NO,0,MISSING_QUARTER_EXISTENCE,Verify missing quarter existence/source evidence for FY2026 Q4,Phase 8G issue=MISSING_QUARTER|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_MISSING_QUARTER_SOURCE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q4,2026,NO,"issuer IR release, annual report, or financial reports page",P2_LATEST4Q,2,Research official issuer sources for FY2026 Q4. Verify missing quarter existence/source evidence. Do not research other fields.,P8H-2-0355,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,VEEV,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2386,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0356,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,VELO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2422,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-14,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0357,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,VS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2422,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-04-15,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0359,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,VS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,MISSING_QUARTER_EXISTENCE,2431,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-07,NO,0,MISSING_QUARTER_EXISTENCE,Verify missing quarter existence/source evidence for FY2026 Q1,Phase 8G issue=MISSING_QUARTER|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_MISSING_QUARTER_SOURCE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q1,2026,NO,"issuer IR release, annual report, or financial reports page",P2_LATEST4Q,4,Research official issuer sources for FY2026 Q1. Verify missing quarter existence/source evidence. Do not research other fields.,P8H-2-0361,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,VTGN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2467,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-07,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0362,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,WHWK,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2479,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=WEEK_BASED_52_53,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0363,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,WMK,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2519,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0364,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,XPON,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2519,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0365,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,XPON,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2519,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q4,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q4,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify first-public result publication date. Do not research other fields.,P8H-2-0366,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,XPON,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2524,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0367,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,XXII,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2533,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-04-30,2025-08-13,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0368,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,YYAI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2533,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-07-31,2025-09-15,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0369,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,YYAI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2533,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-10-31,2025-12-23,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=FIXED_DATE_FISCAL_YEAR,1,25,Q2,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0370,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,YYAI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
