affected_fy_fq,company_id,current_evidence,evidence_that_would_resolve_it,exact_decision_needed,external_research_also_required,fy_fq_locally_resolved,issue,priority,status,structural_category,structural_decision_remaining,structural_task_id,ticker
FY2026Q2,2149,UNRESOLVED|UNRESOLVED,NEED_FIRST_PUBLIC_RESULT_DATE|NEED_OFFICIAL_FISCAL_YEAR_START|NEED_OFFICIAL_FY_FQ_IDENTITY|NEED_SOURCE_SEMANTICS_CONFIRMATION,FY2026Q2: need official fiscal year start and FY/FQ identity ; FY2026Q2: need first-public result date ; FY2026Q2: confirm sequence semantics,YES,NO,PUBLISH_DATE_MISSING|UNRESOLVED_BOUNDARY|UNRESOLVED_SEQUENCE,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,SOURCE_SEMANTIC_AMBIGUITY,YES,P8H-S-0886,SRE
FY2026Q1,2149,UNRESOLVED|UNRESOLVED,NEED_OFFICIAL_FISCAL_YEAR_START|NEED_OFFICIAL_FY_FQ_IDENTITY|NEED_SOURCE_SEMANTICS_CONFIRMATION,FY2026Q1: need official fiscal year start and FY/FQ identity ; FY2026Q1: confirm sequence semantics,YES,NO,UNRESOLVED_BOUNDARY|UNRESOLVED_SEQUENCE,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,SOURCE_SEMANTIC_AMBIGUITY,YES,P8H-S-0887,SRE
FY2026Q1,2151,UNRESOLVED|UNRESOLVED,NEED_OFFICIAL_FISCAL_YEAR_START|NEED_OFFICIAL_FY_FQ_IDENTITY|NEED_SOURCE_SEMANTICS_CONFIRMATION,FY2026Q1: need official fiscal year start and FY/FQ identity ; FY2026Q1: confirm sequence semantics,YES,NO,UNRESOLVED_BOUNDARY|UNRESOLVED_SEQUENCE,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,SOURCE_SEMANTIC_AMBIGUITY,YES,P8H-S-0888,SRG
FY2025Q3,2164,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: verify missing adjacent fiscal quarter source ; FY2025Q3: target FY/FQ collision requires reconciliation,NO,NO,MISSING_QUARTER|TARGET_COLLISION,P2_LATEST4Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0889,STAA
FY2025Q2,2164,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2025Q2: target FY/FQ collision requires reconciliation,NO,NO,TARGET_COLLISION,P2_LATEST4Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0890,STAA
FY2025Q1,2164,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q1: verify missing adjacent fiscal quarter source ; FY2025Q1: target FY/FQ collision requires reconciliation,NO,NO,MISSING_QUARTER|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0891,STAA
FY2025Q1,2166,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q1: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2025Q1: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0892,STE
FY2026Q2,2174,UNRESOLVED|UNRESOLVED,NEED_OFFICIAL_FISCAL_YEAR_START|NEED_OFFICIAL_FY_FQ_IDENTITY|NEED_SOURCE_SEMANTICS_CONFIRMATION,FY2026Q2: need official fiscal year start and FY/FQ identity ; FY2026Q2: confirm sequence semantics,YES,NO,UNRESOLVED_BOUNDARY|UNRESOLVED_SEQUENCE,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,SOURCE_SEMANTIC_AMBIGUITY,YES,P8H-S-0893,STRL
FY2026Q1,2174,UNRESOLVED|UNRESOLVED,NEED_OFFICIAL_FISCAL_YEAR_START|NEED_OFFICIAL_FY_FQ_IDENTITY|NEED_SOURCE_SEMANTICS_CONFIRMATION,FY2026Q1: need official fiscal year start and FY/FQ identity ; FY2026Q1: confirm sequence semantics,YES,NO,UNRESOLVED_BOUNDARY|UNRESOLVED_SEQUENCE,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,SOURCE_SEMANTIC_AMBIGUITY,YES,P8H-S-0894,STRL
FY2026Q3,2178,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2026Q3: verify missing adjacent fiscal quarter source ; FY2026Q3: target FY/FQ collision requires reconciliation,YES,NO,MISSING_QUARTER|TARGET_COLLISION,P2_LATEST4Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0895,STX
FY2026Q2,2178,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2026Q2: target FY/FQ collision requires reconciliation,YES,NO,TARGET_COLLISION,P2_LATEST4Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0896,STX
FY2026Q1,2178,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2026Q1: target FY/FQ collision requires reconciliation,YES,NO,TARGET_COLLISION,P2_LATEST4Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0897,STX
FY2025Q4,2178,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_OFFICIAL_PERIOD_END|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q4: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2025Q4: need official period_end ; FY2025Q4: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|PERIOD_END_FISCAL_SLOT_CONFLICT|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0898,STX
FY2025Q1,2179,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q1: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2025Q1: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0899,STZ
FY2026Q3,2184,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_FIRST_PUBLIC_RESULT_DATE|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_TARGET_COLLISION_RESOLUTION,FY2026Q3: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2026Q3: need first-public result date ; FY2026Q3: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|PUBLISH_DATE_MISSING|TARGET_COLLISION,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0900,SURG
FY2026Q2,2184,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_TARGET_COLLISION_RESOLUTION,FY2026Q2: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2026Q2: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|TARGET_COLLISION,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0901,SURG
FY2026Q1,2184,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_TARGET_COLLISION_RESOLUTION,FY2026Q1: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2026Q1: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|TARGET_COLLISION,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0902,SURG
FY2025Q4,2184,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_EBITDA|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q4: need EBITDA ; FY2025Q4: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2025Q4: target FY/FQ collision requires reconciliation,YES,NO,FQ_CONFLICT_DIRECT_EXACT|SECONDARY_FIELDS_INCOMPLETE|TARGET_COLLISION,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0903,SURG
FY2025Q3,2184,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2025Q3: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0904,SURG
FY2025Q2,2184,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_DEBT|NEED_EBITDA|NEED_GROSS_PROFIT|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_NET_INCOME|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q2: need Debt ; FY2025Q2: need Gross Profit ; FY2025Q2: need EBITDA ; FY2025Q2: need Net Income ; FY2025Q2: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2025Q2: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0905,SURG
FY2025Q1,2184,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_CAPEX|NEED_FCF|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q1: need FCF ; FY2025Q1: need Capex ; FY2025Q1: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2025Q1: target FY/FQ collision requires reconciliation ; FY2025Q1: Need Capex to derive FCF,YES,NO,FY_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0906,SURG
FY2024Q4,2184,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_EBITDA|NEED_FCF|NEED_GROSS_PROFIT|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION,FY2024Q4: need FCF ; FY2024Q4: need Cash ; FY2024Q4: need Debt ; FY2024Q4: need Gross Profit ; FY2024Q4: need EBITDA ; FY2024Q4: need Capex ; FY2024Q4: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2024Q4: target FY/FQ collision requires reconciliation ; FY2024Q4: Need Capex to derive FCF,YES,NO,FQ_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0907,SURG
FY2025Q3,2187,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: verify missing adjacent fiscal quarter source ; FY2025Q3: target FY/FQ collision requires reconciliation,YES,NO,MISSING_QUARTER|TARGET_COLLISION,P2_LATEST4Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0908,SVV
FY2025Q2,2187,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2025Q2: target FY/FQ collision requires reconciliation,YES,NO,TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0909,SVV
FY2025Q1,2187,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q1: verify missing adjacent fiscal quarter source ; FY2025Q1: target FY/FQ collision requires reconciliation,YES,NO,MISSING_QUARTER|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0910,SVV
FY2025Q1,2188,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_DEBT|NEED_EBITDA|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q1: need Debt ; FY2025Q1: need EBITDA ; FY2025Q1: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2025Q1: need first-public result date ; FY2025Q1: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0911,SW
FY2025Q3,2191,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: verify missing adjacent fiscal quarter source ; FY2025Q3: target FY/FQ collision requires reconciliation,NO,NO,MISSING_QUARTER|TARGET_COLLISION,P2_LATEST4Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0912,SWK
FY2025Q2,2191,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2025Q2: target FY/FQ collision requires reconciliation,NO,NO,TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0913,SWK
FY2025Q1,2191,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q1: verify missing adjacent fiscal quarter source ; FY2025Q1: target FY/FQ collision requires reconciliation,NO,NO,MISSING_QUARTER|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0914,SWK
FY2025Q3,2192,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: verify missing adjacent fiscal quarter source ; FY2025Q3: target FY/FQ collision requires reconciliation,NO,NO,MISSING_QUARTER|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0915,SWKS
FY2025Q3,2198,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_DEBT|NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: need Debt ; FY2025Q3: verify missing adjacent fiscal quarter source ; FY2025Q3: target FY/FQ collision requires reconciliation,YES,NO,MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0916,SYM
FY2025Q1,2198,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_DEBT|NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q1: need Debt ; FY2025Q1: verify missing adjacent fiscal quarter source ; FY2025Q1: target FY/FQ collision requires reconciliation,YES,NO,MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0917,SYM
FY2026Q2,2199,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2026Q2: target FY/FQ collision requires reconciliation,YES,NO,TARGET_COLLISION,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0918,SYNA
FY2026Q1,2199,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2026Q1: target FY/FQ collision requires reconciliation,YES,NO,TARGET_COLLISION,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0919,SYNA
FY2025Q4,2199,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_OFFICIAL_PERIOD_END|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q4: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2025Q4: need official period_end ; FY2025Q4: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|PERIOD_END_FISCAL_SLOT_CONFLICT|TARGET_COLLISION,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0920,SYNA
FY2025Q3,2199,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: verify missing adjacent fiscal quarter source ; FY2025Q3: target FY/FQ collision requires reconciliation,YES,NO,MISSING_QUARTER|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0921,SYNA
FY2026Q2,2201,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2026Q2: target FY/FQ collision requires reconciliation,YES,NO,TARGET_COLLISION,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0922,SYY
FY2026Q1,2201,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2026Q1: target FY/FQ collision requires reconciliation,YES,NO,TARGET_COLLISION,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0923,SYY
FY2025Q4,2201,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_OFFICIAL_PERIOD_END|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q4: reconcile stored FY/FQ against direct exact fiscal anchor ; FY2025Q4: need official period_end ; FY2025Q4: target FY/FQ collision requires reconciliation,YES,NO,FY_CONFLICT_DIRECT_EXACT|PERIOD_END_FISCAL_SLOT_CONFLICT|TARGET_COLLISION,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0924,SYY
FY2025Q3,2201,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: verify missing adjacent fiscal quarter source ; FY2025Q3: target FY/FQ collision requires reconciliation,YES,NO,MISSING_QUARTER|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0925,SYY
FY2026Q2,2210,UNRESOLVED|UNRESOLVED,NEED_OFFICIAL_FISCAL_YEAR_START|NEED_OFFICIAL_FY_FQ_IDENTITY|NEED_SOURCE_SEMANTICS_CONFIRMATION,FY2026Q2: need official fiscal year start and FY/FQ identity ; FY2026Q2: confirm sequence semantics,YES,NO,UNRESOLVED_BOUNDARY|UNRESOLVED_SEQUENCE,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,SOURCE_SEMANTIC_AMBIGUITY,YES,P8H-S-0926,TBCH
FY2026Q1,2210,UNRESOLVED|UNRESOLVED,NEED_OFFICIAL_FISCAL_YEAR_START|NEED_OFFICIAL_FY_FQ_IDENTITY|NEED_SOURCE_SEMANTICS_CONFIRMATION,FY2026Q1: need official fiscal year start and FY/FQ identity ; FY2026Q1: confirm sequence semantics,YES,NO,UNRESOLVED_BOUNDARY|UNRESOLVED_SEQUENCE,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,SOURCE_SEMANTIC_AMBIGUITY,YES,P8H-S-0927,TBCH
FY2025Q3,2211,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: verify missing adjacent fiscal quarter source ; FY2025Q3: target FY/FQ collision requires reconciliation,YES,NO,MISSING_QUARTER|TARGET_COLLISION,P2_LATEST4Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0928,TBI
FY2025Q2,2211,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2025Q2: target FY/FQ collision requires reconciliation,YES,NO,TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0929,TBI
FY2025Q1,2211,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q1: verify missing adjacent fiscal quarter source ; FY2025Q1: target FY/FQ collision requires reconciliation,YES,NO,MISSING_QUARTER|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0930,TBI
FY2026Q2,2222,UNRESOLVED|UNRESOLVED,NEED_OFFICIAL_FISCAL_YEAR_START|NEED_OFFICIAL_FY_FQ_IDENTITY|NEED_SOURCE_SEMANTICS_CONFIRMATION,FY2026Q2: need official fiscal year start and FY/FQ identity ; FY2026Q2: confirm sequence semantics,YES,NO,UNRESOLVED_BOUNDARY|UNRESOLVED_SEQUENCE,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,SOURCE_SEMANTIC_AMBIGUITY,YES,P8H-S-0931,TDW
FY2026Q1,2222,UNRESOLVED|UNRESOLVED,NEED_OFFICIAL_FISCAL_YEAR_START|NEED_OFFICIAL_FY_FQ_IDENTITY|NEED_SOURCE_SEMANTICS_CONFIRMATION,FY2026Q1: need official fiscal year start and FY/FQ identity ; FY2026Q1: confirm sequence semantics,YES,NO,UNRESOLVED_BOUNDARY|UNRESOLVED_SEQUENCE,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,SOURCE_SEMANTIC_AMBIGUITY,YES,P8H-S-0932,TDW
FY2025Q3,2223,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: verify missing adjacent fiscal quarter source ; FY2025Q3: target FY/FQ collision requires reconciliation,NO,NO,MISSING_QUARTER|TARGET_COLLISION,P2_LATEST4Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0933,TDY
FY2025Q2,2223,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_TARGET_COLLISION_RESOLUTION,FY2025Q2: target FY/FQ collision requires reconciliation,NO,NO,TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0934,TDY
FY2025Q1,2223,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q1: verify missing adjacent fiscal quarter source ; FY2025Q1: target FY/FQ collision requires reconciliation,NO,NO,MISSING_QUARTER|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0935,TDY
FY2025Q3,2229,DIRECT_EXACT_INTERVAL|TARGET_DIFFERENT_ECONOMIC,NEED_MISSING_QUARTER_SOURCE|NEED_TARGET_COLLISION_RESOLUTION,FY2025Q3: verify missing adjacent fiscal quarter source ; FY2025Q3: target FY/FQ collision requires reconciliation,NO,NO,MISSING_QUARTER|TARGET_COLLISION,P3_LATEST8Q,STRUCTURAL_REVIEW_SEPARATE,TARGET_DIFFERENT_ECONOMIC,YES,P8H-S-0936,TEL
FY2026Q2,2247,UNRESOLVED|UNRESOLVED,NEED_FIRST_PUBLIC_RESULT_DATE|NEED_OFFICIAL_FISCAL_YEAR_START|NEED_OFFICIAL_FY_FQ_IDENTITY|NEED_SOURCE_SEMANTICS_CONFIRMATION,FY2026Q2: need official fiscal year start and FY/FQ identity ; FY2026Q2: need first-public result date ; FY2026Q2: confirm sequence semantics,YES,NO,PUBLISH_DATE_MISSING|UNRESOLVED_BOUNDARY|UNRESOLVED_SEQUENCE,P1_CURRENT,STRUCTURAL_REVIEW_SEPARATE,SOURCE_SEMANTIC_AMBIGUITY,YES,P8H-S-0937,THRY
