evidence_type,exact_anchor_coverage,fiscal_quarter,fiscal_year,keep_external,local_fq_status,local_fy_status,local_sequence_status,original_request,priority,remaining_external_requirement,removal_reason,research_task_id,structural_boundary_status,ticker
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0988,NO_STRUCTURAL_BOUNDARY,ERAS
REVENUE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-0989,NO_STRUCTURAL_BOUNDARY,ERAS
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0989,NO_STRUCTURAL_BOUNDARY,ERAS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0991,NO_STRUCTURAL_BOUNDARY,ERII
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0991,NO_STRUCTURAL_BOUNDARY,ERII
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0994,NO_STRUCTURAL_BOUNDARY,ESE
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0994,NO_STRUCTURAL_BOUNDARY,ESE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0997,NO_STRUCTURAL_BOUNDARY,ETD
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0997,NO_STRUCTURAL_BOUNDARY,ETD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0998,NO_STRUCTURAL_BOUNDARY,ETD
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0998,NO_STRUCTURAL_BOUNDARY,ETD
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1000,NO_STRUCTURAL_BOUNDARY,ETN
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1000,NO_STRUCTURAL_BOUNDARY,ETN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1003,NO_STRUCTURAL_BOUNDARY,EVER
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1003,NO_STRUCTURAL_BOUNDARY,EVER
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Revenue. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1005,NO_STRUCTURAL_BOUNDARY,EVEX
REVENUE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Revenue. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-1005,NO_STRUCTURAL_BOUNDARY,EVEX
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1008,NO_STRUCTURAL_BOUNDARY,EVGO
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1008,NO_STRUCTURAL_BOUNDARY,EVGO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1011,NO_STRUCTURAL_BOUNDARY,EVLV
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1011,NO_STRUCTURAL_BOUNDARY,EVLV
REVENUE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-1013,NO_STRUCTURAL_BOUNDARY,EWTX
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1013,NO_STRUCTURAL_BOUNDARY,EWTX
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,MISSING_QUARTER_EXISTENCE,,P8H-3-1017,STRUCTURAL_OR_BOUNDARY_REVIEW,EXEL
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1017,STRUCTURAL_OR_BOUNDARY_REVIEW,EXEL
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1023,NO_STRUCTURAL_BOUNDARY,EXPD
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1023,NO_STRUCTURAL_BOUNDARY,EXPD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,MISSING_QUARTER_EXISTENCE,,P8H-3-1025,STRUCTURAL_OR_BOUNDARY_REVIEW,EXPO
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1025,STRUCTURAL_OR_BOUNDARY_REVIEW,EXPO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,MISSING_QUARTER_EXISTENCE,,P8H-3-1029,STRUCTURAL_OR_BOUNDARY_REVIEW,EYPT
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1029,STRUCTURAL_OR_BOUNDARY_REVIEW,EYPT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, target collision evidence. Do not research other fields.",P3_LATEST8Q,MISSING_QUARTER_EXISTENCE,,P8H-3-1031,STRUCTURAL_OR_BOUNDARY_REVIEW,FBIN
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-1031,STRUCTURAL_OR_BOUNDARY_REVIEW,FBIN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1038,NO_STRUCTURAL_BOUNDARY,FCN
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1038,NO_STRUCTURAL_BOUNDARY,FCN
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify first-public result publication date, Total Debt. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-1044,NO_STRUCTURAL_BOUNDARY,FEIM
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify first-public result publication date, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1044,NO_STRUCTURAL_BOUNDARY,FEIM
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify first-public result publication date, Total Debt. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-1045,NO_STRUCTURAL_BOUNDARY,FEIM
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify first-public result publication date, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1045,NO_STRUCTURAL_BOUNDARY,FEIM
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q4,2022,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2022 Q4. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-1047,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q4,2022,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2022 Q4. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,MISSING_QUARTER_EXISTENCE,,P8H-3-1047,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-1048,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,MISSING_QUARTER_EXISTENCE,,P8H-3-1048,STRUCTURAL_OR_BOUNDARY_REVIEW,FERG
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1050,NO_STRUCTURAL_BOUNDARY,FF
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1050,NO_STRUCTURAL_BOUNDARY,FF
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, Total Debt. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-1053,NO_STRUCTURAL_BOUNDARY,FFAI
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1053,NO_STRUCTURAL_BOUNDARY,FFAI
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1055,NO_STRUCTURAL_BOUNDARY,FFIV
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1055,NO_STRUCTURAL_BOUNDARY,FFIV
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, Total Debt. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-1059,NO_STRUCTURAL_BOUNDARY,FIEE
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1059,NO_STRUCTURAL_BOUNDARY,FIEE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1062,NO_STRUCTURAL_BOUNDARY,FIGS
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1062,NO_STRUCTURAL_BOUNDARY,FIGS
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1063,STRUCTURAL_OR_BOUNDARY_REVIEW,FIP
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q1,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1063,STRUCTURAL_OR_BOUNDARY_REVIEW,FIP
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1064,STRUCTURAL_OR_BOUNDARY_REVIEW,FIP
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1064,STRUCTURAL_OR_BOUNDARY_REVIEW,FIP
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1073,NO_STRUCTURAL_BOUNDARY,FLYW
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-1073,NO_STRUCTURAL_BOUNDARY,FLYW
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Shares Outstanding. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1081,NO_STRUCTURAL_BOUNDARY,FOUR
SHARES_OUTSTANDING,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Shares Outstanding. Do not research other fields.",P3_LATEST8Q,SHARES_OUTSTANDING,,P8H-3-1081,NO_STRUCTURAL_BOUNDARY,FOUR
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1082,NO_STRUCTURAL_BOUNDARY,FOX
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1082,NO_STRUCTURAL_BOUNDARY,FOX
CASH,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, EBIT. Do not research other fields.",P3_LATEST8Q,CASH,,P8H-3-1083,NO_STRUCTURAL_BOUNDARY,FOXA
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, EBIT. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1083,NO_STRUCTURAL_BOUNDARY,FOXA
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1084,NO_STRUCTURAL_BOUNDARY,FOXA
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1084,NO_STRUCTURAL_BOUNDARY,FOXA
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-1085,NO_STRUCTURAL_BOUNDARY,FOXA
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-1085,NO_STRUCTURAL_BOUNDARY,FOXA
